
#----------------------------------------------------
#TIMESTEP
#----------------------------------------------------

timestep	1

#----------------------------------------------------
#NPT RUN
#----------------------------------------------------

fix		fxnpt all npt temp 300 300 100 iso 1.0 1.0 1000.0

run		1000000
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 4.1
  ghost atom cutoff = 4.1
  binsize = 2.05 -> bins = 50 50 5
Memory usage per processor = 5.34324 Mbytes
Step Temp PotEng KinEng TotEng v_Fx v_Fy 
 1733000     305.8194   -21015.773    3587.1049   -17428.668 -2.0605739e-13 3.126388e-13 
 1734000    304.17365   -20917.906    3567.8011   -17350.105 2.0605739e-13 1.7763568e-13 
 1735000    297.46872   -20917.075    3489.1557    -17427.92 -5.6843419e-14 -4.2632564e-14 
 1736000    303.10431   -20936.656    3555.2583   -17381.398 3.5527137e-15 2.4868996e-13 
 1737000    299.41666   -20963.763     3512.004   -17451.759 5.6843419e-14 7.1054274e-15 
 1738000    296.61865   -20831.868    3479.1848   -17352.684 5.8619776e-14 3.5527137e-14 
 1739000    298.58271   -20993.072    3502.2221    -17490.85 -1.9184654e-13 -9.2370556e-14 
 1740000    295.57033   -20859.663    3466.8885   -17392.774 9.9475983e-14 -1.3500312e-13 
 1741000    295.19882   -21072.193    3462.5308   -17609.662 -1.2789769e-13 -3.0553338e-13 
 1742000    295.99661   -21013.235    3471.8886   -17541.346 -1.4210855e-13 3.5349501e-13 
 1743000    300.84944   -21003.476    3528.8098   -17474.666 1.3500312e-13 6.6791017e-13 
 1744000     302.5888   -21108.537    3549.2116   -17559.326 -2.1316282e-13 3.1974423e-14 
 1745000    302.83067   -20922.478    3552.0486   -17370.429 1.7053026e-13 1.4210855e-14 
 1746000    304.89028   -21035.531    3576.2067   -17459.325 -2.8421709e-13 3.5882408e-13 
 1747000    303.11382   -20892.509    3555.3698   -17337.139 1.4210855e-14 2.6290081e-13 
 1748000    293.73673   -20867.283    3445.3813   -17421.902 -1.4566126e-13 4.2632564e-13 
 1749000    301.73507   -20891.308    3539.1977    -17352.11 -3.5527137e-15 -1.6342483e-13 
 1750000    299.34507   -21069.968    3511.1643   -17558.804 -3.375078e-13 3.4816594e-13 
 1751000    302.36533   -20962.596    3546.5903   -17416.006 -7.8159701e-14 -6.3948846e-14 
 1752000    303.64372   -20987.213    3561.5853   -17425.628 1.1368684e-13 7.8159701e-14 
 1753000    301.83684   -21000.748    3540.3914   -17460.356 8.8817842e-14 -7.8159701e-14 
 1754000     305.5728   -20886.506    3584.2123   -17302.294 -2.0961011e-13 -1.8474111e-13 
 1755000    303.19835   -20874.786    3556.3613   -17318.425 1.1368684e-13 2.7000624e-13 
 1756000    312.24007   -20944.041     3662.416   -17281.625 5.6843419e-14 -2.8421709e-14 
 1757000    300.28577   -21004.402    3522.1982   -17482.204 3.907985e-13 -5.8619776e-14 
 1758000    299.06638   -20949.743    3507.8954   -17441.848 -8.5265128e-14 3.0908609e-13 
 1759000    304.21377   -20975.096    3568.2716   -17406.824 8.5265128e-14 -3.6415315e-13 
 1760000    293.76635   -20965.857    3445.7287   -17520.128 -3.126388e-13 -2.7000624e-13 
 1761000    301.09123   -21016.564    3531.6458   -17484.919 3.8369308e-13 -4.6185278e-14 
 1762000    298.77112   -21080.854    3504.4321   -17576.422 -2.0605739e-13 8.7041485e-14 
 1763000    293.31893   -21043.236    3440.4807   -17602.755 1.030287e-13 -3.5882408e-13 
 1764000    296.35256     -20917.7    3476.0636   -17441.636 -1.7053026e-13 -1.7763568e-13 
 1765000    302.09407   -21097.915    3543.4087   -17554.506 1.4210855e-13 3.1974423e-13 
 1766000    300.36007   -20885.183    3523.0697   -17362.114 2.1316282e-14 3.1974423e-13 
 1767000    300.93635     -20996.3    3529.8292   -17466.471 -1.2789769e-13 -1.8829382e-13 
 1768000    305.85017   -20898.989    3587.4657   -17311.524 1.3145041e-13 -1.4566126e-13 
 1769000    295.84489   -21082.281    3470.1089   -17612.172 -6.3948846e-14 -9.9475983e-14 
 1770000    299.42645   -20940.252    3512.1188   -17428.133 -2.344791e-13 -3.1974423e-14 
 1771000    297.75574   -20933.517    3492.5222   -17440.995 5.5067062e-14 1.1368684e-13 
 1772000    300.68943    -21006.81    3526.9329   -17479.877 -4.7073456e-13 1.4210855e-14 
 1773000     294.2635    -20924.28      3451.56    -17472.72 -2.9132252e-13 1.3500312e-13 
 1774000    299.30703   -20964.158    3510.7181    -17453.44 1.1368684e-13 -1.1368684e-13 
 1775000    299.65333   -20893.982      3514.78   -17379.202 -4.8316906e-13 -1.2079227e-13 
 1776000    304.23845   -21017.503    3568.5611   -17448.942            0 -4.9737992e-13 
 1777000    299.90801   -20967.119    3517.7672   -17449.352 -2.6290081e-13 -1.4210855e-14 
 1778000    307.29509   -20938.461    3604.4139   -17334.047 -2.6290081e-13 7.8159701e-14 
 1779000    299.52577   -20974.745    3513.2838   -17461.461 8.5265128e-14 1.1368684e-13 
 1780000    298.90922   -21032.535     3506.052   -17526.483 2.7000624e-13 8.1712415e-14 
 1781000    295.21921   -21035.519      3462.77   -17572.749 1.3500312e-13 6.0396133e-14 
 1782000    302.99456   -21075.475     3553.971   -17521.504 4.9737992e-14 7.1054274e-14 
 1783000    295.42367   -20992.878    3465.1683    -17527.71 4.9737992e-14 -5.3290705e-14 
 1784000    297.72898   -21110.215    3492.2084   -17618.006 -1.1368684e-13 1.5276669e-13 
 1785000    295.54499   -20875.234    3466.5913   -17408.642 2.2737368e-13 1.563194e-13 
 1786000    299.85285   -20961.802    3517.1202   -17444.682 3.4816594e-13 -1.2079227e-13 
 1787000    303.92963   -20947.327    3564.9388   -17382.388 -7.8159701e-14 -1.4210855e-13 
 1788000    296.12128   -20968.577    3473.3509   -17495.226 -7.1054274e-14 2.8421709e-13 
 1789000    301.42356   -20994.074    3535.5438   -17458.531 1.0658141e-14 -3.9790393e-13 
 1790000    303.48366   -20922.185    3559.7078   -17362.477 2.8421709e-14 -3.5527137e-14 
 1791000    299.95608   -20954.959    3518.3311   -17436.628 1.7763568e-13 -1.030287e-13 
 1792000    305.59686    -20879.28    3584.4946   -17294.785 -1.9539925e-13 1.6164847e-13 
 1793000    296.81509   -21017.274    3481.4889   -17535.785 4.2632564e-14 1.2612134e-13 
 1794000    301.16546   -20974.177    3532.5165   -17441.661 -1.2079227e-13 2.4336089e-13 
 1795000    302.61909   -20956.958    3549.5668   -17407.392 -9.2370556e-14 1.7053026e-13 
 1796000    303.89147   -20819.622    3564.4913   -17255.131 4.2632564e-14 -9.4146912e-14 
 1797000    302.64881   -20930.077    3549.9155   -17380.162 -7.1054274e-14 -2.3803182e-13 
 1798000    300.14326   -20903.086    3520.5267   -17382.559 -4.6185278e-14 3.4106051e-13 
 1799000    299.69009   -20899.598    3515.2111   -17384.387 3.1619152e-13 7.4606987e-14 
 1800000    302.92058   -21048.771    3553.1032   -17495.668 1.2079227e-13 -2.4513724e-13 
 1801000    301.36189   -20973.372    3534.8205   -17438.551 -1.6342483e-13 -2.7000624e-13 
 1802000    304.00645   -20896.776    3565.8399   -17330.936 4.9737992e-14 -2.8421709e-14 
 1803000    300.55598   -20997.352    3525.3676   -17471.985 -1.110223e-13 2.3270275e-13 
 1804000    296.13717   -20937.964    3473.5372   -17464.426 -4.1211479e-13 -1.1368684e-13 
 1805000    303.95049   -21058.686    3565.1834   -17493.502 -5.6843419e-14 -3.1974423e-14 
 1806000    297.58436   -20823.896    3490.5121   -17333.383 -1.2256862e-13 -4.9737992e-14 
 1807000    304.14556   -20736.501    3567.4716   -17169.029 1.4921397e-13 -2.1316282e-13 
 1808000    305.55951    -21037.78    3584.0565   -17453.723 1.6697754e-13 -1.3145041e-13 
 1809000    300.84533   -20880.069    3528.7615   -17351.307 5.3290705e-14 -2.8066438e-13 
 1810000    302.20691   -20944.933    3544.7322   -17400.201 2.6645353e-14 -1.9717561e-13 
 1811000     296.4789   -20820.569    3477.5456   -17343.024 -1.8474111e-13 -1.1368684e-13 
 1812000    297.69251   -20929.188    3491.7806   -17437.408 -1.811884e-13 -2.593481e-13 
 1813000    309.26962   -20913.331    3627.5741   -17285.757 -1.8474111e-13 9.2370556e-14 
 1814000     301.9515   -20948.682    3541.7363   -17406.945 2.1316282e-13 2.1493918e-13 
 1815000    305.67714   -20854.727    3585.4362    -17269.29 2.1316282e-13 9.9475983e-14 
 1816000     304.6711   -20928.983    3573.6359   -17355.347 -8.5265128e-14 2.4513724e-13 
 1817000    300.38191   -20879.296    3523.3258    -17355.97 1.8474111e-13 1.3500312e-13 
 1818000    296.49182   -20881.537    3477.6972    -17403.84            0 1.8474111e-13 
 1819000    299.58162   -20932.269    3513.9389    -17418.33 1.0658141e-13 -2.4158453e-13 
 1820000    303.79583   -20827.176    3563.3694   -17263.807 1.2256862e-13 9.9475983e-14 
 1821000    296.24957   -20831.887    3474.8557   -17357.031 1.030287e-13 3.5527137e-13 
 1822000    294.23102   -20806.429     3451.179    -17355.25 -2.469136e-13 -2.0605739e-13 
 1823000    302.76175   -20715.398    3551.2401   -17164.158 -2.4513724e-13 3.126388e-13 
 1824000     298.5711   -20898.958     3502.086   -17396.872 -5.6843419e-14 1.563194e-13 
 1825000    304.89715   -20796.857    3576.2873    -17220.57 1.7763568e-13 -1.4566126e-13 
 1826000    305.07886   -20916.328    3578.4187   -17337.909 4.0500936e-13 -7.1054274e-14 
 1827000    297.98258   -20941.799    3495.1829   -17446.616 1.5276669e-13 -3.4816594e-13 
 1828000    296.66758   -20909.348    3479.7587   -17429.589 -1.4210855e-13 -3.5527137e-14 
 1829000    296.78899   -20786.204    3481.1828   -17305.022 -1.7763568e-13 1.1368684e-13 
 1830000    300.92554   -20972.103    3529.7024     -17442.4 -6.2172489e-14 -5.0093263e-13 
 1831000    302.48477    -20802.82    3547.9913   -17254.829 4.2632564e-14 5.6843419e-14 
 1832000    294.81116    -20967.93    3457.9839   -17509.947 -5.6843419e-14 1.1368684e-13 
 1833000    301.40935   -20856.081    3535.3772   -17320.704 -3.2329694e-13 9.2370556e-14 
 1834000     301.0625   -21037.796    3531.3088   -17506.487 2.1316282e-13 -1.9895197e-13 
 1835000    298.22699   -20806.457    3498.0498   -17308.407 2.1671553e-13 9.5923269e-14 
 1836000    302.27237   -20917.098       3545.5   -17371.598 -1.1368684e-13 -1.1013412e-13 
 1837000     295.6837   -21047.796    3468.2183   -17579.577 -2.8421709e-14 -2.0605739e-13 
 1838000    298.69841   -20945.251    3503.5793   -17441.672 1.1368684e-13 -1.2434498e-13 
 1839000    300.68239   -20865.474    3526.8504   -17338.624 1.9184654e-13 6.0396133e-14 
 1840000    298.84074    -20926.55    3505.2487   -17421.301 -2.4868996e-14 1.2789769e-13 
 1841000    302.36848   -20888.616    3546.6273   -17341.989 1.8829382e-13 -6.750156e-14 
 1842000     306.1126   -20895.257     3590.544   -17304.713 1.7053026e-13 1.6164847e-13 
 1843000    294.66324   -20890.877    3456.2489   -17434.628 -2.8421709e-14 -2.2026825e-13 
 1844000    303.75767   -20805.242    3562.9218   -17242.321 1.563194e-13 2.9842795e-13 
 1845000    300.03989     -21084.4    3519.3142   -17565.085 7.1054274e-14 -1.6697754e-13 
 1846000    296.64822   -20900.101    3479.5316   -17420.569 -4.9737992e-14 3.0553338e-13 
 1847000    302.34127   -20872.526    3546.3082   -17326.217 3.5527137e-13 -1.0658141e-14 
 1848000    299.21056   -20864.494    3509.5865   -17354.908 -2.8421709e-14 -2.1316282e-14 
 1849000    298.12402   -20938.516     3496.842   -17441.674 -9.2370556e-14 3.1974423e-14 
 1850000    302.39388   -20860.584    3546.9252   -17313.659 2.3092639e-13 3.623768e-13 
 1851000    298.63072   -20999.889    3502.7854   -17497.103 2.2737368e-13 -2.7711167e-13 
 1852000    294.22226     -20957.9    3451.0763   -17506.824 -5.3290705e-13 -2.2737368e-13 
 1853000    302.98615   -20910.689    3553.8723   -17356.816 5.6843419e-14 -9.5923269e-14 
 1854000    301.12902    -20894.05    3532.0891   -17361.961 1.9895197e-13 1.7763568e-13 
 1855000    294.90546   -20888.822    3459.0899   -17429.732 1.4210855e-13 2.2026825e-13 
 1856000    298.28263   -20868.129    3498.7024   -17369.426 -3.7658765e-13 1.8474111e-13 
 1857000    304.17226   -20898.555    3567.7847    -17330.77 1.4210855e-14 -2.2737368e-13 
 1858000     299.3458   -20971.052    3511.1729    -17459.88 1.8474111e-13 -1.4210855e-13 
 1859000    311.83696     -20928.6    3657.6877   -17270.912 -2.4158453e-13 3.907985e-13 
 1860000    299.09283   -21051.606    3508.2057     -17543.4 -9.5923269e-14 1.7763568e-14 
 1861000    299.73166   -20938.757    3515.6988   -17423.059 -2.9842795e-13 1.5987212e-13 
 1862000    295.03237   -20930.318    3460.5785    -17469.74 -9.9475983e-14 -2.3803182e-13 
 1863000    302.26395   -20884.575    3545.4013   -17339.173 1.563194e-13 1.030287e-13 
 1864000    305.21202   -20809.741    3579.9805    -17229.76 4.9737992e-14 -9.2370556e-14 
 1865000    294.15672   -20842.412    3450.3075   -17392.105 1.4033219e-13 -2.4158453e-13 
 1866000    312.25592   -20932.868    3662.6019   -17270.266 -3.5527137e-14 -7.4606987e-14 
 1867000    305.78254   -20860.349    3586.6725   -17273.677 1.9184654e-13 -8.5265128e-14 
 1868000    298.82893   -20863.892    3505.1102   -17358.782 1.8474111e-13 2.3980817e-13 
 1869000    293.87648   -20932.946    3447.0205   -17485.925 5.0448534e-13 4.4408921e-14 
 1870000    293.02282   -20906.422    3437.0075   -17469.414 -1.4210855e-14 6.0396133e-14 
 1871000    295.05544   -21000.879    3460.8491    -17540.03 -9.4146912e-14 1.6697754e-13 
 1872000    297.89581   -21033.641    3494.1651   -17539.476 -9.9475983e-14 7.8159701e-14 
 1873000    297.42297   -20971.878    3488.6191   -17483.259 -1.9895197e-13 4.9737992e-14 
 1874000    303.75477   -20952.328    3562.8877    -17389.44 -7.1054274e-15 3.5527137e-14 
 1875000    304.68672   -20828.025    3573.8191   -17254.206 -7.4606987e-14 5.3290705e-14 
 1876000    304.11192   -21014.951    3567.0769   -17447.874 4.4764192e-13 1.2789769e-13 
 1877000    298.02237   -20964.891    3495.6497   -17469.242 -1.563194e-13 2.9132252e-13 
 1878000    305.05561   -20886.669    3578.1459   -17308.523 -4.5119464e-13 -2.2737368e-13 
 1879000    305.39093   -20892.297    3582.0791   -17310.218 -4.0856207e-13 1.2434498e-13 
 1880000    298.27186   -20871.515     3498.576   -17372.939 1.9895197e-13 5.8619776e-14 
 1881000    297.53134   -20822.195    3489.8901   -17332.305 -3.0553338e-13 2.0250468e-13 
 1882000    299.62918   -20936.783    3514.4967   -17422.286 -2.8421709e-14 -3.5527137e-15 
 1883000    298.71992   -20907.088    3503.8316   -17403.256 2.593481e-13 -3.5527137e-13 
 1884000     301.1172   -20937.096    3531.9504   -17405.146 6.3948846e-14 -7.8159701e-14 
 1885000    309.98701   -20907.921    3635.9888   -17271.933 -2.6290081e-13 8.8817842e-15 
 1886000    289.89604   -20911.143     3400.332   -17510.811 -9.9475983e-14 3.907985e-14 
 1887000    300.42358   -20892.073    3523.8147   -17368.258 5.3290705e-14 1.6697754e-13 
 1888000    304.89346   -20857.705     3576.244   -17281.461 6.3948846e-14 -8.5265128e-14 
 1889000    297.07986    -20770.32    3484.5946   -17285.725 6.750156e-14 8.5265128e-14 
 1890000    299.36161   -20947.661    3511.3583   -17436.302 2.1316282e-14 -7.9936058e-14 
 1891000    296.20455   -20917.432    3474.3276   -17443.104 1.2789769e-13 -9.7699626e-14 
 1892000    293.31891   -20825.867    3440.4806   -17385.387 -3.8369308e-13 4.6185278e-14 
 1893000    298.46494   -20974.177    3500.8408   -17473.336 4.9737992e-14 -1.4210855e-14 
 1894000    298.62529   -20834.483    3502.7216   -17331.761 4.2632564e-14 2.6645353e-14 
 1895000     299.9557   -21008.115    3518.3267   -17489.788 -1.563194e-13 -1.1368684e-13 
 1896000    299.70857   -20887.338    3515.4279    -17371.91 -3.8369308e-13 -4.2632564e-14 
 1897000    301.13613   -20869.804    3532.1725   -17337.631 -1.4210855e-14 1.1013412e-13 
 1898000    300.68446   -20928.047    3526.8746   -17401.173 -1.8829382e-13 -1.1546319e-14 
 1899000    295.14762   -20716.205    3461.9303   -17254.274 7.1054274e-14 7.8159701e-14 
 1900000    294.49465   -20942.284    3454.2713   -17488.013 -1.3500312e-13 -3.1974423e-14 
 1901000    303.28497   -20930.788    3557.3773   -17373.411 -9.9475983e-14 2.7711167e-13 
 1902000    304.18154    -20915.32    3567.8935   -17347.427 2.1316282e-14 2.8776981e-13 
 1903000    295.82789   -20832.547    3469.9096   -17362.638 1.4210855e-14 -2.3092639e-13 
 1904000     308.2389   -20809.925    3615.4843   -17194.441 4.2632564e-14 3.5527137e-14 
 1905000    298.77542   -20925.675    3504.4825   -17421.192 4.2632564e-14 -9.9475983e-14 
 1906000    293.17232   -20831.069    3438.7611   -17392.308 -8.1712415e-14 -1.563194e-13 
 1907000    294.33653    -20836.41    3452.4166   -17383.993 -8.3488771e-14            0 
 1908000    294.96686   -20921.573    3459.8101   -17461.763 2.8421709e-14 -4.0856207e-14 
 1909000    309.04292   -20996.794    3624.9151   -17371.879 -1.8474111e-13 7.8159701e-14 
 1910000    294.34338    -20994.42     3452.497   -17541.923 3.5527137e-14 -1.1723955e-13 
 1911000    303.58827   -21104.584    3560.9348   -17543.649 -5.6843419e-14 -1.4210855e-14 
 1912000    304.12743   -20956.586    3567.2589   -17389.327 3.1974423e-14 1.563194e-13 
 1913000    302.31864   -21004.908    3546.0427   -17458.866 2.8421709e-14 9.9475983e-14 
 1914000    299.73435   -20967.983    3515.7304   -17452.253 -7.1054274e-14 -2.4868996e-14 
 1915000    295.19666   -20934.498    3462.5056   -17471.992 -1.7763568e-13 7.8159701e-14 
 1916000    305.92044   -20896.627      3588.29   -17308.337 -1.0658141e-13 1.9895197e-13 
 1917000    302.48682   -20845.738    3548.0154   -17297.723 4.2632564e-14 -1.9539925e-14 
 1918000     302.5016   -20942.829    3548.1888    -17394.64 6.3948846e-14 -1.9895197e-13 
 1919000    297.67626    -21014.02      3491.59    -17522.43 7.8159701e-14 -7.8159701e-14 
 1920000    307.54768   -20782.537    3607.3767   -17175.161 7.9936058e-14 -7.8159701e-14 
 1921000    301.47895    -20880.51    3536.1936   -17344.316 -7.1054274e-15 1.6697754e-13 
 1922000    303.10826    -20832.35    3555.3045   -17277.045 1.7763568e-13 -3.7303494e-13 
 1923000    294.69773   -20897.581    3456.6534   -17440.928 2.2382096e-13 -1.4210855e-14 
 1924000    299.41557   -20957.849    3511.9912   -17445.858 -3.4106051e-13 -8.3488771e-14 
 1925000    301.54243    -20913.37    3536.9382   -17376.431            0 -9.2370556e-14 
 1926000    303.70438   -20927.041    3562.2968   -17364.744 6.0396133e-14 9.2370556e-14 
 1927000    309.37874    -20956.01    3628.8541   -17327.155 9.2370556e-14 -2.9132252e-13 
 1928000    300.87538   -20853.929     3529.114   -17324.815 -2.7000624e-13 -7.283063e-14 
 1929000    299.29488   -20898.588    3510.5756   -17388.013 1.7053026e-13 3.375078e-13 
 1930000    299.56862   -20983.785    3513.7864   -17469.999 -2.1316282e-14 -7.1054274e-14 
 1931000    295.95352   -20822.372    3471.3831   -17350.989 7.8159701e-14 1.7230661e-13 
 1932000    301.68675   -20852.719     3538.631   -17314.088 -3.5527137e-14 6.6613381e-15 
 1933000    294.85942   -20823.248    3458.5499   -17364.698 -8.5265128e-14 1.1368684e-13 
 1934000    296.63548   -20934.853    3479.3822   -17455.471 -1.2434498e-14 -2.8599345e-13 
 1935000     297.0099   -20747.005     3483.774   -17263.231 2.593481e-13 -8.5265128e-14 
 1936000    299.28189   -21007.327    3510.4232   -17496.904 -1.6342483e-13 -3.6948222e-13 
 1937000    300.44708   -21015.846    3524.0902   -17491.756 2.4868996e-13 -1.9895197e-13 
 1938000    302.48245   -21011.009    3547.9641   -17463.045 -2.1316282e-14 2.0250468e-13 
 1939000    302.83184    -20962.71    3552.0623   -17410.648 3.5527137e-14 -2.0961011e-13 
