   22200    304.29538   -180285.35    913.39605   -179371.96 -2.8421709e-14 7.3896445e-13 
   22300    292.52083   -180266.86    878.05268   -179388.81 9.9475983e-14 4.2632564e-13 
   22400    291.32593   -180281.92    874.46596   -179407.46 -5.6843419e-14 8.5265128e-13 
   22500    287.17839   -180293.67    862.01639   -179431.65 -8.31335e-13 -2.8421709e-13 
   22600     295.3486   -180314.33    886.54072   -179427.79 -3.126388e-13 5.4001248e-13 
   22700    298.05062   -180272.78     894.6513   -179378.13 -7.8159701e-13 -6.8212103e-13 
   22800    306.01282   -180268.13    918.55125   -179349.58 -3.9790393e-13 2.6290081e-13 
   22900    306.43825   -180279.06    919.82824   -179359.23 -4.5474735e-13 1.4210855e-13 
   23000    305.30154   -180321.82    916.41621    -179405.4 -1.4210855e-13 6.750156e-13 
   23100    293.88421   -180321.18     882.1451   -179439.03 6.3593575e-13 4.9737992e-13 
   23200    304.81088   -180339.68     914.9434   -179424.74 8.2422957e-13 8.5265128e-14 
   23300     290.6534   -180266.29    872.44725   -179393.84 -8.5265128e-14 4.5474735e-13 
   23400    307.28934   -180289.63    922.38295   -179367.24 1.4210855e-13 6.3948846e-14 
   23500    300.27037   -180261.54    901.31428   -179360.23 3.4816594e-13 -7.3896445e-13 
   23600    303.25839   -180285.58    910.28334   -179375.29 -1.4566126e-13 -8.5265128e-14 
   23700    289.46699   -180293.96    868.88603   -179425.07 -2.9842795e-13 -2.2737368e-13 
   23800    292.92657   -180310.22    879.27057   -179430.95 5.4001248e-13 -1.1368684e-12 
   23900     300.3578   -180294.21     901.5767   -179392.64 1.7053026e-13 -3.126388e-13 
   24000    315.54972   -180298.55    947.17794   -179351.38 2.8421709e-14 1.1368684e-13 
   24100     313.7509   -180299.54    941.77845   -179357.76 9.9475983e-13 7.531753e-13 
   24200     302.5019   -180293.73    908.01261   -179385.72 -3.5527137e-14 2.7000624e-13 
   24300    292.88391   -180281.45    879.14253   -179402.31 7.1054274e-13 -5.6843419e-13 
   24400    288.72351   -180262.72    866.65435   -179396.06 -7.8514972e-13 -1.4210855e-13 
   24500    302.69414   -180278.69    908.58966    -179370.1 -5.6843419e-14 -1.1368684e-12 
   24600    315.16409   -180238.75    946.02041   -179292.73 -2.8421709e-13 2.2737368e-13 
   24700    307.51572   -180236.97    923.06246   -179313.91 -5.0448534e-13 1.1652901e-12 
   24800    308.42069   -180292.24     925.7789   -179366.46 8.2422957e-13 4.6895821e-13 
   24900     298.8473    -180290.1    897.04267   -179393.05 -5.6843419e-13 5.1159077e-13 
   25000    296.45965   -180297.55    889.87573   -179407.67 -4.9737992e-14 -1.1368684e-13 
   25100    292.37839   -180292.91    877.62513   -179415.28 4.6895821e-13 6.5369932e-13 
   25200    298.26116   -180271.74    895.28327   -179376.46 -9.3791641e-13 -1.9895197e-13 
   25300     308.7259   -180265.79    926.69504   -179339.09 3.4106051e-13 5.6843419e-14 
   25400    305.24847   -180279.34    916.25692   -179363.09 2.8421709e-13 -4.9737992e-13 
