
#----------------------------------------------------
#TIMESTEP
#----------------------------------------------------

timestep	1

#----------------------------------------------------
#FIXES
#----------------------------------------------------

fix 		fxnvt all nvt temp 300.0 300.0 100.0
fix 		fxmom all momentum 1 linear 1 1 1 angular

#----------------------------------------------------
#EQUILIBRATION RUN
#----------------------------------------------------

run 		1000000
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 8
  ghost atom cutoff = 8
  binsize = 4 -> bins = 6 6 2
Memory usage per processor = 6.24631 Mbytes
Step Temp PotEng KinEng TotEng v_Fx v_Fy 
 1996000    21.017253   -30684.464    11.214071    -30673.25 3.1974423e-14 3.907985e-14 
 1997000    18.809033    -30683.31    10.035841   -30673.274 -8.8817842e-16 -1.030287e-13 
 1998000    19.377807   -30683.654     10.33932   -30673.314 -1.563194e-13 7.1054274e-15 
 1999000    20.176754   -30684.111     10.76561   -30673.345 8.5265128e-14 6.750156e-14 
 2000000    20.473463   -30684.317    10.923923   -30673.393 -1.2079227e-13 -1.9717561e-13 
 2001000    19.281051   -30683.708    10.287694    -30673.42 7.283063e-14 -2.1316282e-14 
 2002000    18.860449   -30683.497    10.063276   -30673.434 2.8421709e-14 -1.7763568e-14 
 2003000    20.686551   -30684.491     11.03762   -30673.453 8.7041485e-14 -4.6185278e-14 
 2004000    20.786167   -30684.574    11.090771   -30673.483 -1.3145041e-13 -1.4210855e-13 
 2005000    18.046686   -30683.135    9.6290802   -30673.506 4.9737992e-14 -1.6342483e-13 
 2006000    18.668389   -30683.493     9.960799   -30673.532 5.3290705e-15 -3.1974423e-14 
 2007000    21.101541   -30684.822    11.259044   -30673.563 5.5067062e-14 1.0658141e-13 
 2008000    19.424182   -30683.952    10.364064   -30673.588 -2.8421709e-14 5.6843419e-14 
 2009000    18.059219   -30683.249    9.6357671   -30673.613 -4.2632564e-14 -1.9717561e-13 
 2010000    18.385196   -30683.443     9.809697   -30673.633 3.5527137e-14 4.7961635e-14 
 2011000    23.441166   -30686.167    12.507386   -30673.659 -1.2079227e-13 -4.2632564e-14 
 2012000    17.691491   -30683.119    9.4395605   -30673.679 -7.8159701e-14 1.1191048e-13 
 2013000    18.370638   -30683.491    9.8019294   -30673.689 2.8421709e-14 1.2789769e-13 
 2014000    20.052047   -30684.411     10.69907   -30673.711            0 -3.907985e-14 
 2015000    19.860198   -30684.318    10.596707   -30673.721 -6.750156e-14 1.2967405e-13 
 2016000     17.40298   -30683.028    9.2856209   -30673.743 -2.6645353e-14 1.2789769e-13 
 2017000    17.268651   -30682.983     9.213948   -30673.769            0 2.0428104e-14 
 2018000    21.555805   -30685.291    11.501423   -30673.789 -4.2632564e-14 -9.0594199e-14 
 2019000    18.945731   -30683.927    10.108779   -30673.818 3.5527137e-15 -1.563194e-13 
 2020000    16.717932   -30682.765    8.9201031   -30673.845 1.5276669e-13 -4.6185278e-14 
 2021000    21.533953   -30685.376    11.489763   -30673.887 2.5224267e-13 8.5265128e-14 
 2022000     20.58027   -30684.889    10.980912   -30673.908 -9.9475983e-14 1.1723955e-13 
 2023000    18.110677   -30683.597    9.6632233   -30673.934 4.9737992e-14 -1.3500312e-13 
 2024000    16.714911   -30682.868    8.9184913    -30673.95 -2.1671553e-13 1.1723955e-13 
 2025000    21.570444   -30685.488    11.509234   -30673.979 8.5265128e-14 1.1279866e-13 
 2026000    20.262351   -30684.818    10.811282   -30674.006 5.3290705e-14 8.8817842e-14 
 2027000    17.399393   -30683.316    9.2837069   -30674.032 -2.1849189e-13 2.1316282e-14 
 2028000    20.201279   -30684.836    10.778696   -30674.057 -3.907985e-14 1.7763568e-14 
 2029000    19.599019   -30684.539    10.457351   -30674.082 -2.1316282e-14 -2.8421709e-14 
 2030000    19.058106   -30684.273    10.168738   -30674.104 8.5265128e-14 1.3855583e-13 
 2031000    17.003045    -30683.21    9.0722298   -30674.138 1.6520119e-13 3.907985e-14 
 2032000    20.439156   -30685.065    10.905618    -30674.16 1.4210855e-13 3.1974423e-14 
 2033000    20.020105   -30684.861    10.682028   -30674.179 3.907985e-14 -9.4146912e-14 
 2034000    18.002514   -30683.817    9.6055116   -30674.211 1.4210855e-14 -8.1712415e-14 
 2035000     19.88817   -30684.853    10.611631   -30674.241 -5.6843419e-14 1.7763568e-14 
 2036000    19.469267   -30684.647     10.38812   -30674.258 -7.1054274e-15 -1.7852386e-13 
 2037000    17.795478   -30683.785    9.4950443    -30674.29 -1.2079227e-13 8.2600593e-14 
 2038000    18.472799   -30684.183    9.8564391   -30674.326 -2.1316282e-14 -2.1671553e-13 
 2039000    19.245449   -30684.626    10.268698   -30674.357 -5.1514348e-14 3.2862602e-13 
 2040000    18.683386   -30684.364    9.9688006   -30674.395 -1.3145041e-13 -7.283063e-14 
 2041000    17.080244   -30683.556    9.1134203   -30674.442 -7.1054274e-14 -8.437695e-14 
 2042000    19.321204   -30684.797    10.309118   -30674.488 -4.2632564e-14 -1.1191048e-13 
 2043000    18.610163   -30684.449    9.9297314   -30674.519 1.8207658e-14 6.2172489e-14 
 2044000    19.510343   -30684.966    10.410036   -30674.556 -1.4210855e-14 6.0396133e-14 
 2045000     16.11249   -30683.181    8.5970608   -30674.584 -2.9309888e-14 7.8159701e-14 
 2046000    19.996434   -30685.284    10.669397   -30674.615 1.3500312e-13 4.2632564e-14 
 2047000    19.207989    -30684.89     10.24871   -30674.642 1.563194e-13 2.8421709e-14 
 2048000    18.204478   -30684.383    9.7132721   -30674.669 1.4743762e-13 -1.1368684e-13 
 2049000    15.828187   -30683.146    8.4453665     -30674.7 -1.3145041e-13 1.1191048e-13 
 2050000    19.834624   -30685.317    10.583061   -30674.734 -1.110223e-13 -6.3948846e-14 
 2051000    19.560671   -30685.192    10.436889   -30674.755 -8.8817842e-15 -4.5297099e-14 
 2052000    17.330556   -30684.037    9.2469779    -30674.79 7.8159701e-14 -4.6185278e-14 
 2053000    17.874356   -30684.349    9.5371308   -30674.811 -1.5099033e-14 6.0396133e-14 
 2054000    19.439174   -30685.202    10.372063    -30674.83 8.2600593e-14 8.1712415e-14 
 2055000    18.991341   -30684.985    10.133115   -30674.852 -8.5265128e-14 -1.7763568e-14 
 2056000    16.891376   -30683.895    9.0126469   -30674.882 -6.750156e-14 -3.375078e-14 
 2057000    18.236988   -30684.639    9.7306187   -30674.909 5.6843419e-14 1.4210855e-14 
 2058000    20.910126   -30686.081    11.156911   -30674.924 -1.0391688e-13 3.1974423e-14 
 2059000    17.141024   -30684.096    9.1458506    -30674.95 7.1054274e-14 -4.2632564e-14 
 2060000    15.573514    -30683.28    8.3094822   -30674.971 -3.375078e-14 -2.1316282e-14 
 2061000    19.424278   -30685.373    10.364115   -30675.009 1.9539925e-13 7.4606987e-14 
 2062000    19.276791   -30685.312    10.285421   -30675.026 -6.2172489e-14 1.7763568e-14 
 2063000    17.467696   -30684.377    9.3201511   -30675.057 -1.2612134e-13 1.4210855e-13 
 2064000    15.075054   -30683.115     8.043521   -30675.072 2.8421709e-14 -7.8159701e-14 
 2065000    20.658634   -30686.125    11.022724   -30675.102 -9.7699626e-14 -1.1368684e-13 
 2066000    18.268468   -30684.878    9.7474153   -30675.131 -1.0658141e-14 -1.9539925e-14 
 2067000    16.245538    -30683.81    8.6680503   -30675.142 2.8421709e-14 -1.4210855e-13 
 2068000    17.507652   -30684.501    9.3414703    -30675.16 8.1712415e-14 1.7763568e-14 
 2069000     20.11818   -30685.913    10.734357   -30675.178 4.6185278e-14 9.5923269e-14 
 2070000    17.781541   -30684.685    9.4876081   -30675.197 -1.0125234e-13 1.7763568e-14 
 2071000    16.279102   -30683.904    8.6859592   -30675.218 -1.4210855e-14 -5.3290705e-14 
 2072000    17.878591   -30684.782    9.5393905   -30675.242 -1.2079227e-13 7.8159701e-14 
 2073000    19.127583   -30685.463    10.205809   -30675.258 -3.5527137e-14 -5.3290705e-14 
 2074000    17.829004   -30684.797    9.5129325   -30675.284 -4.7961635e-14 -6.750156e-14 
 2075000    16.959761   -30684.356    9.0491349   -30675.307 1.9806379e-13 -3.1974423e-14 
 2076000    18.294125   -30685.099     9.761105   -30675.338 -3.1974423e-14 1.563194e-13 
 2077000    19.648487   -30685.841    10.483745   -30675.357            0 2.1138646e-13 
 2078000     15.18706   -30683.479    8.1032836   -30675.376 -2.1316282e-14 -1.4566126e-13 
 2079000    17.928091   -30684.963     9.565802   -30675.398 4.2632564e-14 -5.5067062e-14 
 2080000    17.756743   -30684.901    9.4743767   -30675.426 4.9737992e-14 -2.4868996e-14 
 2081000    20.294458   -30686.284    10.828413   -30675.455 1.030287e-13 -1.2434498e-14 
 2082000    15.982911   -30684.013    8.5279217   -30675.485 -3.0198066e-14 6.0396133e-14 
 2083000     16.95436    -30684.55    9.0462533   -30675.504 -5.1514348e-14 8.5265128e-14 
 2084000     18.35722   -30685.334    9.7947703   -30675.539            0 -6.750156e-14 
 2085000    17.408571   -30684.853    9.2886041   -30675.565 -4.9737992e-14 -1.7763568e-14 
 2086000    17.585569   -30684.976    9.3830443   -30675.593 9.9475983e-14 5.3290705e-14 
 2087000    17.340996   -30684.884    9.2525488   -30675.631 1.2079227e-13 5.6843419e-14 
 2088000    18.935226   -30685.765    10.103174   -30675.662 4.2632564e-14 1.2967405e-13 
 2089000    15.692279   -30684.056    8.3728509   -30675.683 -8.8817842e-14 -4.3520743e-14 
 2090000    17.736269   -30685.163    9.4634522     -30675.7 -7.1054274e-15 -2.3092639e-14 
 2091000    19.673586   -30686.223    10.497137   -30675.726 2.0428104e-14 -9.5923269e-14 
 2092000    15.757909   -30684.151    8.4078688   -30675.744 9.2370556e-14 -7.1054274e-14 
 2093000    17.825227    -30685.28    9.5109171   -30675.769 1.3500312e-13 2.4868996e-14 
 2094000    16.994296   -30684.848    9.0675616   -30675.781 7.1054274e-14 6.5725203e-14 
 2095000    18.578048   -30685.719    9.9125962   -30675.806 8.8817842e-14 -5.3290705e-14 
 2096000     16.06474   -30684.388    8.5715829   -30675.817 7.9936058e-14 6.3948846e-14 
 2097000    16.271219   -30684.532    8.6817527    -30675.85 3.5527137e-14 -1.4921397e-13 
 2098000    20.446034   -30686.786    10.909288   -30675.876 6.5281114e-14 2.5757174e-14 
 2099000    14.498393   -30683.632    7.7358352   -30675.896 4.9737992e-14 1.0658141e-13 
 2100000    16.562801   -30684.757    8.8373308    -30675.92 4.9737992e-14 8.1712415e-14 
 2101000    16.815382   -30684.913    8.9720992   -30675.941 1.1901591e-13 -4.6185278e-14 
 2102000    18.639836   -30685.902     9.945564   -30675.956 -2.8421709e-14 6.2172489e-14 
 2103000    14.683438   -30683.824    7.8345686    -30675.99 9.9475983e-14 1.1013412e-13 
 2104000    16.620145   -30684.886    8.8679275   -30676.018 5.3290705e-14 2.3092639e-14 
 2105000    19.637976   -30686.533    10.478137   -30676.055 5.6843419e-14 6.750156e-14 
 2106000    17.492302   -30685.407    9.3332799   -30676.073 -3.5527137e-14 -1.9895197e-13 
 2107000    14.818324   -30684.005    7.9065388   -30676.099 2.0072832e-13 2.4868996e-14 
 2108000    17.148549   -30685.273    9.1498653   -30676.123 -9.5923269e-14 -7.8159701e-14 
 2109000    17.477285   -30685.458    9.3252675   -30676.133 -6.750156e-14 1.4210855e-14 
 2110000    18.007684   -30685.761    9.6082701   -30676.153 3.5527137e-14 7.4606987e-14 
 2111000    14.590012   -30683.962    7.7847195   -30676.178 -2.8421709e-14 -7.1054274e-14 
 2112000    18.136377    -30685.87    9.6769357   -30676.193 -1.7763568e-14 -6.5725203e-14 
 2113000    17.589561   -30685.609    9.3851742   -30676.224 1.9184654e-13 -1.3500312e-13 
 2114000    15.075533   -30684.284    8.0437766   -30676.241 -2.4424907e-13 -1.2612134e-13 
 2115000    16.000284   -30684.808    8.5371915   -30676.271 -2.2737368e-13 -1.7763568e-15 
 2116000    19.135132   -30686.502    10.209837   -30676.292 4.7961635e-14 -5.5067062e-14 
 2117000    17.500417   -30685.648    9.3376101    -30676.31 -1.1368684e-13 1.4566126e-13 
 2118000    16.247657    -30685.01    8.6691809    -30676.34 -5.6843419e-14 -4.0856207e-14 
 2119000    14.589456   -30684.141    7.7844233   -30676.357 1.7674751e-13 7.1054274e-15 
 2120000    18.153367   -30686.077    9.6860015   -30676.391 -1.2789769e-13 -2.3092639e-14 
 2121000    17.482101   -30685.736    9.3278371   -30676.408 3.907985e-14 -1.2434498e-13 
 2122000    15.598338   -30684.755    8.3227274   -30676.432 9.6811448e-14 1.1013412e-13 
 2123000    16.923747   -30685.476    9.0299189   -30676.446 -9.9475983e-14 -2.8421709e-14 
 2124000    17.516912   -30685.809    9.3464109   -30676.463 9.4146912e-14 -4.2632564e-14 
 2125000    16.577682   -30685.341    8.8452711   -30676.496 5.3290705e-15 -2.1849189e-13 
 2126000     14.91641   -30684.484    7.9588744   -30676.525 6.6613381e-14 -1.3855583e-13 
 2127000    16.043053   -30685.109    8.5600113   -30676.549 1.030287e-13 -3.5527137e-14 
 2128000    18.367503   -30686.389    9.8002566   -30676.589 -6.750156e-14 1.563194e-13 
 2129000     15.42757    -30684.84    8.2316111   -30676.608 -5.6843419e-14 -1.1013412e-13 
 2130000    15.603503   -30684.966    8.3254832   -30676.641 -1.7053026e-13 2.9309888e-14 
 2131000    15.922346   -30685.146    8.4956065    -30676.65 6.2172489e-14 -1.1191048e-13 
 2132000    18.243154   -30686.421    9.7339083   -30676.687 6.5725203e-14 -2.4868996e-14 
 2133000    16.252862   -30685.379     8.671958   -30676.707            0 -1.1368684e-13 
 2134000    14.000327   -30684.187    7.4700847   -30676.717 -4.2632564e-14 3.907985e-14 
 2135000    19.065014   -30686.922    10.172424   -30676.749 -1.4210855e-14 -7.4606987e-14 
 2136000    16.459841   -30685.556    8.7823952   -30676.773 -5.6843419e-14 -4.2632564e-14 
 2137000    15.811827   -30685.223    8.4366374   -30676.787 -2.4868996e-14 4.4408921e-14 
 2138000    15.295852   -30684.988    8.1613311   -30676.826 4.9737992e-14 -9.2370556e-14 
 2139000    18.461931   -30686.722    9.8506403   -30676.872 5.3290705e-14 -1.1990409e-13 
 2140000    15.271903   -30685.048    8.1485531     -30676.9 3.5527137e-15 7.5495166e-14 
 2141000    15.425414   -30685.166    8.2304612   -30676.936 -5.6843419e-14 7.1054274e-15 
 2142000    17.591371   -30686.357    9.3861398   -30676.971 -1.7763568e-14 -7.1054274e-15 
 2143000    18.347772   -30686.787    9.7897289   -30676.997 2.717826e-13 3.1974423e-14 
 2144000    14.545659   -30684.774    7.7610546   -30677.013 1.4210855e-14 9.0594199e-14 
 2145000    15.386501   -30685.255    8.2096982   -30677.045 -4.2632564e-14 -1.563194e-13 
 2146000    16.366371   -30685.807    8.7325228   -30677.075 2.9043434e-13 -6.750156e-14 
 2147000    17.146491   -30686.248    9.1487675   -30677.099 -3.5527137e-14 1.7763568e-13 
 2148000     15.09789   -30685.176    8.0557055    -30677.12 -4.1744386e-14 -2.6645353e-14 
 2149000    16.826441   -30686.134    8.9779998   -30677.156 -6.4837025e-14 -1.1723955e-13 
 2150000    16.713467   -30686.101    8.9177208   -30677.183 1.0658141e-14 9.2370556e-14 
 2151000    15.924518   -30685.696    8.4967656   -30677.199 -7.1054274e-14 2.1316282e-14 
 2152000    14.731245   -30685.094    7.8600768   -30677.234 1.9184654e-13 6.6613381e-14 
 2153000    17.010621   -30686.341     9.076272   -30677.264 -1.4921397e-13 -3.0198066e-14 
 2154000    16.341413   -30686.013    8.7192062   -30677.293 1.2612134e-13 2.2382096e-13 
 2155000    14.609937   -30685.113    7.7953511   -30677.318 -8.8817842e-14 -4.6185278e-14 
 2156000    17.244033   -30686.542    9.2008124   -30677.341 -5.5067062e-14            0 
 2157000    15.693824   -30685.735    8.3736752   -30677.361 1.5365487e-13 -1.4921397e-13 
 2158000    15.901026   -30685.872    8.4842311   -30677.388 -7.4606987e-14 1.1546319e-13 
 2159000    14.905643   -30685.361    7.9531296   -30677.408 3.375078e-14 -1.030287e-13 
 2160000    17.800312   -30686.938    9.4976234    -30677.44 -6.9277917e-14 -7.1054274e-14 
 2161000    15.278406   -30685.617    8.1520229   -30677.465 1.0658141e-14 4.6185278e-14 
 2162000    14.662124   -30685.314    7.8231964   -30677.491 -6.0396133e-14 -1.5987212e-14 
 2163000    16.886895   -30686.528     9.010256   -30677.518 -2.4868996e-14 -1.4566126e-13 
 2164000    15.898908    -30686.02     8.483101   -30677.537 -1.2079227e-13 3.5527137e-15 
 2165000    14.486424   -30685.292     7.729449   -30677.562 -4.9737992e-14 -8.7041485e-14 
 2166000    16.557168   -30686.427    8.8343256   -30677.592 6.3948846e-14 1.0658141e-14 
 2167000    17.447681   -30686.918    9.3094717   -30677.608 1.4210855e-14 4.2632564e-14 
 2168000    16.133096   -30686.236    8.6080551   -30677.628 -2.2382096e-13 -1.4210855e-14 
 2169000    12.971271   -30684.565     6.921016   -30677.644 -1.3455903e-13 -9.2370556e-14 
 2170000    18.098777   -30687.322    9.6568742   -30677.665 -2.4868996e-14 5.3290705e-15 
 2171000    14.608435   -30685.475    7.7945495   -30677.681 6.5725203e-14            0 
 2172000    15.077875   -30685.756    8.0450262   -30677.711 2.3891999e-13 -2.4868996e-14 
 2173000    15.319106   -30685.897    8.1737388   -30677.724 -8.1712415e-14 -6.0396133e-14 
 2174000    17.621115   -30687.143    9.4020103   -30677.741 1.0658141e-13 8.8817842e-14 
 2175000    15.567475   -30686.067      8.30626   -30677.761 1.1368684e-13 4.6185278e-14 
 2176000    12.741551   -30684.567    6.7984457   -30677.769 -4.2632564e-14 5.3290705e-14 
 2177000    15.154158   -30685.872    8.0857284   -30677.786 1.7763568e-14 6.3948846e-14 
 2178000    16.639565   -30686.689    8.8782895   -30677.811 -2.6645353e-14 -2.6645353e-14 
 2179000    15.317888   -30685.999     8.173089   -30677.826 -5.3290705e-14 1.1013412e-13 
 2180000    15.781468   -30686.269    8.4204388   -30677.849 -7.1054274e-15 1.7763568e-15 
 2181000    16.066947   -30686.433    8.5727605    -30677.86 -3.5527137e-14 6.2172489e-15 
 2182000     16.05725   -30686.448    8.5675864   -30677.881 -1.2612134e-13 -9.5923269e-14 
 2183000    12.613421   -30684.616    6.7300802   -30677.886 -5.3290705e-14 2.4868996e-14 
 2184000    16.561037   -30686.758    8.8363898   -30677.921 2.4868996e-13 -7.8159701e-14 
 2185000     16.10023   -30686.531    8.5905192    -30677.94 -1.2079227e-13 -1.1368684e-13 
 2186000    14.635206   -30685.767    7.8088337   -30677.958 4.7961635e-14 1.4210855e-14 
 2187000    14.626849   -30685.786    7.8043745   -30677.982 2.1316282e-14 9.2370556e-14 
 2188000    16.405459    -30686.76    8.7533789   -30678.007 -4.8849813e-14 -4.9737992e-14 
 2189000    14.840997   -30685.938    7.9186364   -30678.019 -2.3092639e-14 -2.4868996e-14 
 2190000    14.376013   -30685.713    7.6705373   -30678.043 3.907985e-14 6.750156e-14 
 2191000     15.71731   -30686.442    8.3862066   -30678.056 3.0198066e-14 7.8159701e-14 
 2192000    15.692717   -30686.456    8.3730843   -30678.083 9.9475983e-14 2.4868996e-14 
 2193000    14.792635   -30685.992    7.8928325   -30678.099 -7.8159701e-14 7.1054274e-15 
 2194000    14.500649    -30685.86    7.7370387   -30678.123 -8.7929664e-14 2.0339286e-13 
 2195000    15.909697   -30686.632    8.4888577   -30678.143 -6.3948846e-14 -2.4868996e-14 
 2196000    14.801599   -30686.054    7.8976152   -30678.156 1.0658141e-13 -3.5527137e-14 
 2197000    13.960066   -30685.625    7.4486025   -30678.176            0 1.4566126e-13 
 2198000     16.12424   -30686.792    8.6033303   -30678.189 -4.6185278e-14 6.3948846e-14 
 2199000    15.299606    -30686.37    8.1633343   -30678.206 -7.1054274e-15 -4.2632564e-14 
 2200000    14.970678   -30686.213    7.9878296   -30678.225 8.5265128e-14 -2.8421709e-14 
 2201000    13.334221   -30685.352    7.1146735   -30678.237 -5.3290705e-14 -1.0480505e-13 
 2202000    15.929076   -30686.755    8.4991975   -30678.255 2.5579538e-13            0 
 2203000     14.94993   -30686.254    7.9767595   -30678.277 -1.7763568e-14 -3.5527137e-14 
 2204000     13.39166    -30685.44    7.1453208   -30678.295 -9.2370556e-14 -8.1712415e-14 
 2205000    15.905663   -30686.811    8.4867053   -30678.325 2.0428104e-14 5.8619776e-14 
 2206000    15.808969   -30686.778    8.4351125   -30678.342 -9.3258734e-14 1.2789769e-13 
 2207000    14.511948   -30686.108    7.7430674   -30678.364 -1.3500312e-13 1.7763568e-14 
 2208000    14.116179    -30685.91    7.5318992   -30678.378 5.6843419e-14 7.8159701e-14 
 2209000    16.306585   -30687.098    8.7006228   -30678.397 -1.2434498e-13 6.3948846e-14 
 2210000    15.632774   -30686.747     8.341101   -30678.406 1.8829382e-13 -4.4408921e-14 
 2211000    12.700789     -30685.2    6.7766963   -30678.424 3.0198066e-14 7.5495166e-14 
 2212000    15.181669   -30686.538    8.1004074   -30678.438 -7.283063e-14 1.1013412e-13 
 2213000    14.713767   -30686.312    7.8507511   -30678.462 -7.1054274e-15 -4.2632564e-14 
 2214000    15.333127   -30686.662    8.1812197    -30678.48 -3.907985e-14 7.1054274e-15 
 2215000    12.767516   -30685.313    6.8122996   -30678.501 2.7711167e-13 1.2434498e-13 
 2216000    15.898152       -30687    8.4826975   -30678.518 -3.5527137e-14 1.563194e-13 
 2217000    17.575197   -30687.911    9.3775099   -30678.533 7.1054274e-15 7.1054274e-15 
 2218000    14.277382   -30686.167    7.6179114   -30678.549 4.2632564e-14 -6.9277917e-14 
 2219000    12.393327   -30685.177    6.6126456   -30678.564 3.5527137e-14 -7.4606987e-14 
 2220000    15.561972   -30686.885    8.3033237   -30678.582 1.3145041e-13 -6.3948846e-14 
 2221000    15.853845   -30687.061    8.4590567   -30678.602 6.2172489e-14 1.2434498e-14 
 2222000    14.406942   -30686.305      7.68704   -30678.618 -9.9475983e-14 8.5265128e-14 
 2223000    13.476052   -30685.819    7.1903498   -30678.629 8.1712415e-14 7.4606987e-14 
 2224000     16.78853   -30687.616    8.9577718   -30678.659 2.8421709e-14 -2.4868996e-14 
 2225000    14.851376   -30686.606    7.9241745   -30678.682 1.7053026e-13 -2.0605739e-13 
 2226000    12.685827   -30685.465    6.7687134   -30678.696 1.1723955e-13 5.3290705e-14 
 2227000    13.865768   -30686.119    7.3982885   -30678.721 -3.4638958e-14 6.3948846e-14 
 2228000    17.344662   -30687.995    9.2545046    -30678.74 -3.1974423e-14 7.1054274e-15 
 2229000     13.01548   -30685.703    6.9446048   -30678.759 -1.1013412e-13 9.4146912e-14 
 2230000    13.122961   -30685.778    7.0019525   -30678.776 -3.1974423e-14 6.0396133e-14 
 2231000     15.44852   -30687.044    8.2427898   -30678.801 -1.7941204e-13 1.9539925e-13 
 2232000    16.298846   -30687.518    8.6964938   -30678.821 3.1974423e-14 -5.6843419e-14 
 2233000    12.572276   -30685.549    6.7081264   -30678.841 -1.1368684e-13 -3.375078e-14 
 2234000    13.351645   -30685.985    7.1239703   -30678.861 8.1712415e-14 4.2632564e-14 
 2235000    17.249986   -30688.086    9.2039886   -30678.882 -4.0856207e-14 6.750156e-14 
 2236000    14.630443   -30686.701    7.8062923   -30678.895 -1.5987212e-14 -4.2632564e-14 
 2237000    12.860201   -30685.771    6.8617529   -30678.909 9.7699626e-14 4.4408921e-14 
 2238000    14.054033   -30686.425    7.4987402   -30678.926 2.6645353e-14            0 
 2239000    14.543508   -30686.703    7.7599068   -30678.943 7.283063e-14 3.5527137e-14 
 2240000    14.650368    -30686.78    7.8169235   -30678.963 2.4868996e-14 -9.5923269e-14 
 2241000    13.970301   -30686.427    7.4540636   -30678.973 -9.5923269e-14 1.2434498e-14 
 2242000    16.272842   -30687.675    8.6826191   -30678.993 1.0569323e-13 1.2079227e-13 
 2243000    13.021293    -30685.95    6.9477061   -30679.002 -6.750156e-14 1.030287e-13 
 2244000    13.348578    -30686.14    7.1223342   -30679.018 4.9737992e-14 8.5265128e-14 
 2245000    15.113563   -30687.095    8.0640682   -30679.031 1.2789769e-13 8.7929664e-14 
 2246000    14.616533   -30686.846    7.7988705   -30679.047 1.8074431e-13 7.1054274e-14 
 2247000    14.736976   -30686.928    7.8631344   -30679.064 -2.1316282e-14 1.2079227e-13 
 2248000    13.330563   -30686.189     7.112722   -30679.076 1.4210855e-14 3.5527137e-15 
 2249000    15.349482   -30687.283    8.1899464   -30679.093 4.2632564e-14 2.9309888e-14 
 2250000    13.787984   -30686.472    7.3567858   -30679.115 1.3145041e-13 -1.1368684e-13 
 2251000    12.879069   -30685.993    6.8718204   -30679.121 4.6185278e-14 -1.7763568e-15 
 2252000    14.508316    -30686.88    7.7411299   -30679.139 6.5725203e-14 7.9936058e-14 
 2253000     16.01643   -30687.701    8.5458063   -30679.155 1.2079227e-13 -7.1054274e-15 
 2254000    14.238795   -30686.769    7.5973228   -30679.172 -5.6843419e-14 -1.3944401e-13 
 2255000    14.499946   -30686.922    7.7366635   -30679.185 8.5265128e-14 -3.6415315e-14 
 2256000    14.846416   -30687.119    7.9215281   -30679.197 1.9184654e-13 -1.2434498e-13 
 2257000    12.776501   -30686.026     6.817094   -30679.209 -7.1054274e-15 7.9047879e-14 
 2258000    12.278149   -30685.773    6.5511906   -30679.222 1.5987212e-14 -6.0396133e-14 
 2259000    15.698826    -30687.62     8.376344   -30679.244 -2.8421709e-14 -5.8619776e-14 
 2260000    14.953271   -30687.238    7.9785418    -30679.26 -3.5527137e-14 -4.2632564e-14 
 2261000    13.273385   -30686.355    7.0822139   -30679.273 -6.9277917e-14 -7.6383344e-14 
 2262000    13.233622   -30686.349    7.0609974   -30679.288 -8.8817842e-14 8.7041485e-14 
 2263000    15.356122   -30687.497    8.1934891   -30679.303 -8.0824236e-14 7.1054274e-14 
 2264000    12.858098    -30686.18    6.8606312   -30679.319 -1.1013412e-13 -5.3290705e-15 
 2265000    13.569608   -30686.583    7.2402676   -30679.343 2.0605739e-13 8.1712415e-14 
 2266000    14.937318   -30687.325    7.9700302   -30679.355 -2.1316282e-14 -1.3677948e-13 
 2267000     15.44782   -30687.615    8.2424159   -30679.373 -4.2632564e-14 1.1368684e-13 
 2268000    13.337907   -30686.507    7.1166405   -30679.391 9.9475983e-14 6.2172489e-14 
 2269000    12.708895   -30686.191    6.7810213    -30679.41 -5.1514348e-14 6.0396133e-14 
 2270000    14.498364   -30687.157    7.7358197   -30679.422 4.6185278e-14 -2.4868996e-14 
 2271000     13.92832   -30686.877    7.4316639   -30679.445 -9.2370556e-14 6.750156e-14 
 2272000    13.565674   -30686.703     7.238169   -30679.465 -6.750156e-14 5.3290705e-15 
 2273000    15.355611   -30687.662    8.1932168   -30679.469 4.8849813e-14 -5.3290705e-14 
 2274000    15.319782   -30687.657    8.1740997   -30679.483 9.5923269e-14 8.7041485e-14 
 2275000    13.350897   -30686.624    7.1235716   -30679.501 -4.4408921e-14 -1.2079227e-13 
 2276000    11.635712   -30685.724    6.2084087   -30679.515 -3.5527137e-15 3.0198066e-14 
 2277000    15.015192   -30687.541    8.0115807   -30679.529 -1.9895197e-13 -1.2079227e-13 
 2278000    14.812896   -30687.451    7.9036427   -30679.547 -1.5276669e-13 -7.9936058e-14 
 2279000    12.648449   -30686.308    6.7487696    -30679.56 6.9277917e-14 -1.7763568e-14 
 2280000    14.554125   -30687.339    7.7655716   -30679.573 1.2612134e-13 5.8619776e-14 
 2281000    14.330122   -30687.226    7.6460518    -30679.58 -9.9475983e-14 1.0658141e-14 
 2282000     13.86514   -30686.993    7.3979536   -30679.595 9.2370556e-14 8.5265128e-14 
 2283000    12.176257   -30686.104    6.4968246   -30679.607 8.8817842e-14 3.5527137e-14 
 2284000    15.237411   -30687.748    8.1301494   -30679.618 -9.5923269e-14 -1.7763568e-14 
